PA_ID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,GAZ_AREA,GIS_AREA,REPT_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,X_COORD,Y_COORD,MGT_PLAN,RES_NUMBER,EPBC,SHAPE_AREA,SHAPE_LEN
SA_1495,Unnamed (No.HA1495),Heritage Agreement,HA,III,Y,531.62451261,533.48565674,533.48565674,"""2011-02-17T00:00:00.000Z""","""2011-02-17T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.49024606,-34.13974176,N,SA_1495,State,0.000521442496634,0.0988895146477
SA_1496,Unnamed (No.HA1496),Heritage Agreement,HA,III,Y,3.9701793,3.97720551,3.97720551,"""2011-06-23T00:00:00.000Z""","""2011-06-23T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.12337508,-35.20210874,N,SA_1496,State,0.00000393672625452,0.0122635012249
SA_1497,Unnamed (No.HA1497),Heritage Agreement,HA,III,Y,150.25989683,149.81204224,149.81204224,"""2011-03-30T00:00:00.000Z""","""2011-03-30T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.19287276,-37.06311746,N,SA_1497,State,0.000151781383493,0.0569297949657
SA_1498,Unnamed (No.HA1498),Heritage Agreement,HA,III,Y,11.16176224,11.18343449,11.18343449,"""2011-03-30T00:00:00.000Z""","""2011-03-30T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.06906831,-35.11285976,N,SA_1498,State,0.0000110576326622,0.0159396035128
SA_1499,Unnamed (No.HA1499),Heritage Agreement,HA,III,Y,10.97488588,11.02459526,11.02459526,"""2011-05-11T00:00:00.000Z""","""2011-05-11T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.55431139,-33.08160877,N,SA_1499,State,0.0000106466815422,0.0423463074829
SA_15,Unnamed (No.HA15),Heritage Agreement,HA,III,Y,22.80672759,22.84718323,22.84718323,"""1983-04-28T00:00:00.000Z""","""1983-04-28T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.12588806,-35.19975698,N,SA_15,State,0.0000226139863765,0.0216397405053
SA_150,Unnamed (No.HA150),Heritage Agreement,HA,III,Y,5650.92428199,5674.32714844,5674.32714844,"""1988-02-15T00:00:00.000Z""","""1988-02-15T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.46720569,-33.56892769,N,SA_150,State,0.00550829235142,1.02087998133
SA_1500,Unnamed (No.HA1500),Heritage Agreement,HA,III,Y,20.41694433,20.43668938,20.43668938,"""2011-01-27T00:00:00.000Z""","""2011-01-27T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.10021849,-35.58546044,N,SA_1500,State,0.0000203229342025,0.0220593647435
SA_1501,Unnamed (No.HA1501),Heritage Agreement,HA,III,Y,6797.29398518,6819.72998047,6819.72998047,"""2010-11-30T00:00:00.000Z""","""2010-11-30T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,136.65332589,-32.9669672,N,SA_1501,State,0.00657581924549,0.888572439503
SA_1502,Unnamed (No.HA1502),Heritage Agreement,HA,III,Y,3.44522119,3.45039797,3.45039797,"""2012-10-29T00:00:00.000Z""","""2012-10-29T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.66263874,-35.04551499,N,SA_1502,State,0.00000340881875529,0.0128741157082
SA_1503,Unnamed (No.HA1503),Heritage Agreement,HA,III,Y,14.60127794,14.62046051,14.62046051,"""2012-10-29T00:00:00.000Z""","""2012-10-29T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.73099054,-35.42451508,N,SA_1503,State,0.0000145104781907,0.0181001058902
SA_1504,Unnamed (No.HA1504),Heritage Agreement,HA,III,Y,55.39857178,55.43009186,55.43009186,"""2012-10-29T00:00:00.000Z""","""2012-10-29T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.09531159,-35.76429564,N,SA_1504,State,0.0000552421168346,0.0771375204115
SA_1505,Unnamed (No.HA1505),Heritage Agreement,HA,III,Y,29.2749314,29.29179192,29.29179192,"""2011-06-02T00:00:00.000Z""","""2011-06-02T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.12109014,-35.75792604,N,SA_1505,State,0.0000291913298869,0.0425893379159
SA_195,Unnamed (No.HA195),Heritage Agreement,HA,III,Y,646.75159297,648.66021729,648.66021729,"""1988-11-04T00:00:00.000Z""","""1988-11-04T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.11649273,-34.5093028,N,SA_195,State,0.000636723425911,0.139273749113
SA_251,Unnamed (No.HA251),Heritage Agreement,HA,III,Y,102.83577444,102.87604523,102.87604523,"""1989-05-02T00:00:00.000Z""","""1989-05-02T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.11393869,-35.83371063,N,SA_251,State,0.000102623921481,0.0741037480924
SA_252,Unnamed (No.HA252),Heritage Agreement,HA,III,Y,65.30757065,65.33948517,65.33948517,"""1989-05-02T00:00:00.000Z""","""1989-05-02T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.04947918,-35.794975,N,SA_252,State,0.0000651429313178,0.0389825605558
SA_253,Unnamed (No.HA253),Heritage Agreement,HA,III,Y,406.1317502,405.35324097,405.35324097,"""1989-05-02T00:00:00.000Z""","""1989-05-02T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.02358731,-36.72101607,N,SA_253,State,0.000408876880307,0.0884772290775
SA_254,Unnamed (No.HA254),Heritage Agreement,HA,III,Y,854.82651338,854.98626709,854.98626709,"""1989-05-03T00:00:00.000Z""","""1989-05-03T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.9519108,-35.90115434,N,SA_254,State,0.000853576738323,0.140684621063
SA_255,Unnamed (No.HA255),Heritage Agreement,HA,III,Y,411.29014515,411.10644531,411.10644531,"""1989-05-04T00:00:00.000Z""","""1989-05-04T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.08318522,-36.14383444,N,SA_255,State,0.000411653076845,0.0962948321418
SA_256,Unnamed (No.HA256),Heritage Agreement,HA,III,Y,494.33410998,493.09909058,493.09909058,"""1989-05-05T00:00:00.000Z""","""1989-05-05T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.5214639,-36.90049383,N,SA_256,State,0.000498573185992,0.137400634839
SA_257,Unnamed (No.HA257),Heritage Agreement,HA,III,Y,1165.05743455,1169.86743164,1169.86743164,"""1989-05-05T00:00:00.000Z""","""1989-05-05T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.22033371,-33.57015969,N,SA_257,State,0.00113599492776,0.136735764131
SA_258,Unnamed (No.HA258),Heritage Agreement,HA,III,Y,4.84728808,4.85228109,4.85228109,"""1989-05-08T00:00:00.000Z""","""1989-05-08T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.51014647,-35.55730315,N,SA_258,State,0.00000482364820784,0.00966747942755
SA_259,Unnamed (No.HA259),Heritage Agreement,HA,III,Y,2154.56126783,2158.51757813,2158.51757813,"""1989-05-09T00:00:00.000Z""","""1989-05-09T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,136.96922094,-35.18553915,N,SA_259,State,0.00213599589298,0.387009592376
SA_26,Unnamed (No.HA26),Heritage Agreement,HA,III,Y,58.19539787,57.85295868,57.85295868,"""1983-06-03T00:00:00.000Z""","""1983-06-03T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.41311067,-37.91327822,N,SA_26,State,0.0000592725467121,0.050772282523
SA_260,Unnamed (No.HA260),Heritage Agreement,HA,III,Y,10.00048975,10.02274513,10.02274513,"""1989-05-09T00:00:00.000Z""","""1989-05-09T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.79674918,-34.95748846,N,SA_260,State,0.0000098914093371,0.0172828455357
SA_261,Unnamed (No.HA261),Heritage Agreement,HA,III,Y,10.03104597,10.04913139,10.04913139,"""1989-05-09T00:00:00.000Z""","""1989-05-09T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.59993671,-35.18390007,N,SA_261,State,0.00000994456524272,0.0175674040694
SA_262,Unnamed (No.HA262),Heritage Agreement,HA,III,Y,12.75276122,12.81070518,12.81070518,"""1989-05-10T00:00:00.000Z""","""1989-05-10T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.30012862,-33.0608089,N,SA_262,State,0.0000123687536006,0.0184391979225
SA_263,Unnamed (No.HA263),Heritage Agreement,HA,III,Y,375.36251854,376.89501953,376.89501953,"""1989-05-10T00:00:00.000Z""","""1989-05-10T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,136.63093032,-33.60743317,N,SA_263,State,0.000366123985201,0.101802798558
SA_264,Unnamed (No.HA264),Heritage Agreement,HA,III,Y,1048.22494199,1050.4753418,1050.4753418,"""1989-05-11T00:00:00.000Z""","""1989-05-11T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.72033115,-34.99885533,N,SA_264,State,0.00103727859463,0.274359749166
SA_265,Unnamed (No.HA265),Heritage Agreement,HA,III,Y,164.62123383,164.27110291,164.27110291,"""1989-05-12T00:00:00.000Z""","""1989-05-12T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.94609508,-36.78287772,N,SA_265,State,0.000165834153777,0.129351228244
SA_266,Unnamed (No.HA266),Heritage Agreement,HA,III,Y,63.62488885,63.85374832,63.85374832,"""1989-05-26T00:00:00.000Z""","""1989-05-26T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.89274672,-34.06432592,N,SA_266,State,0.0000623577025197,0.038294190261
SA_267,Unnamed (No.HA267),Heritage Agreement,HA,III,Y,283.48868712,284.84725952,284.84725952,"""1989-05-31T00:00:00.000Z""","""1989-05-31T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,134.69514454,-32.42082713,N,SA_267,State,0.000273087627337,0.0765183581339
SA_268,Unnamed (No.HA268),Heritage Agreement,HA,III,Y,3.59349741,3.60093164,3.60093164,"""1989-06-01T00:00:00.000Z""","""1989-06-01T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.65817722,-35.04508255,N,SA_268,State,0.00000355748539758,0.0110052253057
SA_269,Unnamed (No.HA269),Heritage Agreement,HA,III,Y,379.18392932,381.02941895,381.02941895,"""1989-06-01T00:00:00.000Z""","""1989-06-01T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,133.15623708,-32.08060627,N,SA_269,State,0.000363960837313,0.0760041858933
SA_27,Unnamed (No.HA27),Heritage Agreement,HA,III,Y,9.23147102,9.2419548,9.2419548,"""1983-06-06T00:00:00.000Z""","""1983-06-06T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.76664221,-35.50992705,N,SA_27,State,0.00000918201195423,0.0197161804426
SA_270,Unnamed (No.HA270),Heritage Agreement,HA,III,Y,474.96185334,476.23291016,476.23291016,"""1989-06-02T00:00:00.000Z""","""1989-06-02T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.37869925,-34.6890153,N,SA_270,State,0.00046847576704,0.167260965997
SA_271,Unnamed (No.HA271),Heritage Agreement,HA,III,Y,19.86266237,19.88639259,19.88639259,"""1989-06-08T00:00:00.000Z""","""1989-06-08T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.49054105,-35.48111653,N,SA_271,State,0.0000197506390789,0.0175503831982
SA_272,Unnamed (No.HA272),Heritage Agreement,HA,III,Y,455.90750197,457.28231812,457.28231812,"""1989-06-19T00:00:00.000Z""","""1989-06-19T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.0470122,-34.44890718,N,SA_272,State,0.000448790086607,0.292967650611
SA_273,Unnamed (No.HA273),Heritage Agreement,HA,III,Y,732.42876533,735.77947998,735.77947998,"""1989-06-21T00:00:00.000Z""","""1989-06-21T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,134.95504778,-33.00102828,N,SA_273,State,0.000709828513791,0.263040660871
SA_274,Unnamed (No.HA274),Heritage Agreement,HA,III,Y,105.35472902,105.65792084,105.65792084,"""1989-06-21T00:00:00.000Z""","""1989-06-21T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.19436952,-34.56780057,N,SA_274,State,0.000103800351399,0.0810966293488
SA_276,Unnamed (No.HA276),Heritage Agreement,HA,III,Y,196.45086034,196.08106995,196.08106995,"""1989-06-30T00:00:00.000Z""","""1989-06-30T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.60920753,-36.70003933,N,SA_276,State,0.000197733550867,0.0918581691835
SA_277,Unnamed (No.HA277),Heritage Agreement,HA,III,Y,152.58701128,153.2489624,153.2489624,"""1989-07-14T00:00:00.000Z""","""1989-07-14T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.0521484,-33.34373479,N,SA_277,State,0.000148430799506,0.0537714254778
SA_278,Unnamed (No.HA278),Heritage Agreement,HA,III,Y,31.42651008,31.44142532,31.44142532,"""1989-07-21T00:00:00.000Z""","""1989-07-21T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.85450248,-35.80199742,N,SA_278,State,0.0000313499659629,0.0336673503864
SA_1506,Unnamed (No.HA1506),Heritage Agreement,HA,III,Y,155.99616028,156.54151917,156.54151917,"""2012-11-19T00:00:00.000Z""","""2012-11-19T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.56536773,-34.14367428,N,SA_1506,State,0.000153014906011,0.101145117316
SA_1507,Unnamed (No.HA1507),Heritage Agreement,HA,III,Y,26.45334533,26.5819397,26.5819397,"""2012-12-04T00:00:00.000Z""","""2012-12-04T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.03817716,-32.15689338,N,SA_1507,State,0.0000254118525736,0.024038204418
SA_1508,Unnamed (No.HA1508),Heritage Agreement,HA,III,Y,76.61084212,76.88262939,76.88262939,"""2012-12-04T00:00:00.000Z""","""2012-12-04T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.44988026,-34.10328011,N,SA_1508,State,0.0000751151549477,0.0391370033017
SA_1509,Unnamed (No.HA1509),Heritage Agreement,HA,III,Y,90.23213914,90.53822327,90.53822327,"""2012-11-08T00:00:00.000Z""","""2012-11-08T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.36809358,-34.22734322,N,SA_1509,State,0.0000885834882701,0.0719825282136
SA_151,Unnamed (No.HA151),Heritage Agreement,HA,III,Y,117.54821374,117.65242004,117.65242004,"""1988-02-15T00:00:00.000Z""","""1988-02-15T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.27765559,-35.62214602,N,SA_151,State,0.000117051127259,0.0449228171261
SA_1510,Unnamed (No.HA1510),Heritage Agreement,HA,III,Y,29.87252982,29.9367218,29.9367218,"""2013-01-04T00:00:00.000Z""","""2013-01-04T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.08386761,-35.001513,N,SA_1510,State,0.0000295601871495,0.0355126092961
SA_1511,Unnamed (No.HA1511),Heritage Agreement,HA,III,Y,315.87362101,317.05606079,317.05606079,"""2013-01-04T00:00:00.000Z""","""2013-01-04T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.28725209,-33.93916982,N,SA_1511,State,0.000309183428,0.0868744584362
SA_1512,Unnamed (No.HA1512),Heritage Agreement,HA,III,Y,32.31401525,32.41448975,32.41448975,"""2013-01-04T00:00:00.000Z""","""2013-01-04T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.37831708,-34.42152209,N,SA_1512,State,0.0000317871890034,0.0343401959647
SA_1513,Unnamed (No.HA1513),Heritage Agreement,HA,III,Y,24.70601881,24.77534294,24.77534294,"""2012-11-26T00:00:00.000Z""","""2012-11-26T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.22612821,-34.61828311,N,SA_1513,State,0.0000243520911829,0.0217850533472
SA_1514,Unnamed (No.HA1514),Heritage Agreement,HA,III,Y,928.02973103,932.19018555,932.19018555,"""2012-10-09T00:00:00.000Z""","""2012-10-09T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.51896673,-33.13802878,N,SA_1514,State,0.000900914528653,0.245819376323
SA_1515,Unnamed (No.HA1515),Heritage Agreement,HA,III,Y,104.37685811,104.61869049,104.61869049,"""2013-05-16T00:00:00.000Z""","""2013-05-16T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.22242967,-34.90899931,N,SA_1515,State,0.000103188747196,0.0555127823593
SA_1516,Unnamed (No.HA1516),Heritage Agreement,HA,III,Y,13.07403295,13.07899284,13.07899284,"""2013-08-02T00:00:00.000Z""","""2013-08-02T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.78202472,-35.84499024,N,SA_1516,State,0.0000130481091508,0.0188509596797
SA_1517,Unnamed (No.HA1517),Heritage Agreement,HA,III,Y,8.02616998,8.0484066,8.0484066,"""2013-07-02T00:00:00.000Z""","""2013-07-02T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.83597377,-34.63962816,N,SA_1517,State,0.00000791292079989,0.0138006339412
SA_1518,Unnamed (No.HA1518),Heritage Agreement,HA,III,Y,72.14591018,72.40757751,72.40757751,"""2013-07-03T00:00:00.000Z""","""2013-07-03T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.96238091,-34.03919158,N,SA_1518,State,0.0000706912066467,0.0781617948426
SA_1519,Unnamed (No.HA1519),Heritage Agreement,HA,III,Y,2142.01775668,2149.95288086,2149.95288086,"""2013-09-12T00:00:00.000Z""","""2013-09-12T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.94376618,-33.92753724,N,SA_1519,State,0.00209625603286,0.194012724097
SA_152,Unnamed (No.HA152),Heritage Agreement,HA,III,Y,300.72094617,301.40795898,301.40795898,"""1988-02-18T00:00:00.000Z""","""1988-02-18T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.67113198,-34.94094617,N,SA_152,State,0.000297361157949,0.389161855395
SA_1520,Unnamed (No.HA1520),Heritage Agreement,HA,III,Y,481.10509967,482.9510498,482.9510498,"""2012-05-03T00:00:00.000Z""","""2012-05-03T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.03652181,-33.85943842,N,SA_1520,State,0.000470541062071,0.174921439607
SA_1521,Unnamed (No.HA1521),Heritage Agreement,HA,III,Y,5.52996383,5.54519415,5.54519415,"""2013-10-29T00:00:00.000Z""","""2013-10-29T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.87727137,-34.65100358,N,SA_1521,State,0.00000545259670702,0.0159138346635
SA_1522,Unnamed (No.HA1522),Heritage Agreement,HA,III,Y,5.82118919,5.83326864,5.83326864,"""2013-10-29T00:00:00.000Z""","""2013-10-29T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.67359648,-35.04077681,N,SA_1522,State,0.00000576257018937,0.0158364689141
SA_1523,Unnamed (No.HA1523),Heritage Agreement,HA,III,Y,5.80810896,5.83567953,5.83567953,"""2013-10-29T00:00:00.000Z""","""2013-10-29T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.1000921,-32.65755525,N,SA_1523,State,0.00000560925286351,0.00972516195802
SA_153,Unnamed (No.HA153),Heritage Agreement,HA,III,Y,860.34548845,863.54620361,863.54620361,"""1988-02-19T00:00:00.000Z""","""1988-02-19T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.45970408,-33.97427991,N,SA_153,State,0.000842433158329,0.116327808436
SA_154,Unnamed (No.HA154),Heritage Agreement,HA,III,Y,52.41607468,52.45349121,52.45349121,"""1988-02-23T00:00:00.000Z""","""1988-02-23T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.6791075,-35.70022037,N,SA_154,State,0.0000522360208151,0.0337562879062
SA_155,Unnamed (No.HA155),Heritage Agreement,HA,III,Y,355.54907011,355.34970093,355.34970093,"""1988-03-17T00:00:00.000Z""","""1988-03-17T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.7176709,-36.2239318,N,SA_155,State,0.000356168652503,0.107872502515
SA_156,Unnamed (No.HA156),Heritage Agreement,HA,III,Y,317.67369888,319.06237793,319.06237793,"""1988-03-18T00:00:00.000Z""","""1988-03-18T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,136.66608987,-33.30511193,N,SA_156,State,0.000308899966598,0.0823072967949
SA_157,Unnamed (No.HA157),Heritage Agreement,HA,III,Y,479.62933318,478.8008728,478.8008728,"""1988-03-18T00:00:00.000Z""","""1988-03-18T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.78372236,-36.65013073,N,SA_157,State,0.000482501801019,0.149827021853
SA_158,Unnamed (No.HA158),Heritage Agreement,HA,III,Y,125.95709053,126.06926727,126.06926727,"""1988-03-18T00:00:00.000Z""","""1988-03-18T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.13759314,-35.62274394,N,SA_158,State,0.000125427746827,0.0536912693784
SA_159,Unnamed (No.HA159),Heritage Agreement,HA,III,Y,107.8700366,108.355896,108.355896,"""1988-03-29T00:00:00.000Z""","""1988-03-29T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.24039911,-33.11937006,N,SA_159,State,0.00010468564144,0.047868615688
SA_16,Unnamed (No.HA16),Heritage Agreement,HA,III,Y,4.79856088,4.80458975,4.80458975,"""1983-04-29T00:00:00.000Z""","""1983-04-29T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.54219718,-35.4516313,N,SA_16,State,0.00000477007873521,0.0111978051776
SA_160,Unnamed (No.HA160),Heritage Agreement,HA,III,Y,88.35842584,88.62651062,88.62651062,"""1988-03-31T00:00:00.000Z""","""1988-03-31T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.39224335,-34.47303427,N,SA_160,State,0.000086962093881,0.053274477029
SA_161,Unnamed (No.HA161),Heritage Agreement,HA,III,Y,530.7918319,532.68774414,532.68774414,"""1988-04-05T00:00:00.000Z""","""1988-04-05T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.36211544,-34.07891999,N,SA_161,State,0.000520325683361,0.150471710367
SA_162,Unnamed (No.HA162),Heritage Agreement,HA,III,Y,2589.18886603,2589.53735352,2589.53735352,"""1988-04-21T00:00:00.000Z""","""1988-04-21T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.93645022,-35.93794875,N,SA_162,State,0.00258638490691,0.203760068614
SA_163,Unnamed (No.HA163),Heritage Agreement,HA,III,Y,192.52927352,192.63615417,192.63615417,"""1988-04-26T00:00:00.000Z""","""1988-04-26T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.0644903,-35.7825773,N,SA_163,State,0.000192033842684,0.0706776884002
SA_164,Unnamed (No.HA164),Heritage Agreement,HA,III,Y,75.71472748,75.48187256,75.48187256,"""1988-04-28T00:00:00.000Z""","""1988-04-28T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.17619494,-37.09291481,N,SA_164,State,0.0000765034066057,0.0356992790749
SA_165,Unnamed (No.HA165),Heritage Agreement,HA,III,Y,15.82790393,15.857831,15.857831,"""1996-01-08T00:00:00.000Z""","""1996-01-08T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.8387031,-35.13868915,N,SA_165,State,0.0000156842358916,0.0225132394551
SA_166,Unnamed (No.HA166),Heritage Agreement,HA,III,Y,1304.76570444,1307.86169434,1307.86169434,"""1988-05-09T00:00:00.000Z""","""1988-05-09T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.42913756,-34.88473802,N,SA_166,State,0.00128944456618,0.236810725996
SA_167,Unnamed (No.HA167),Heritage Agreement,HA,III,Y,29.90072799,29.97491455,29.97491455,"""1988-05-11T00:00:00.000Z""","""1988-05-11T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.42218038,-34.81487816,N,SA_167,State,0.0000295319104002,0.0265135523025
SA_168,Unnamed (No.HA168),Heritage Agreement,HA,III,Y,19.12450992,19.18164635,19.18164635,"""1988-05-17T00:00:00.000Z""","""1988-05-17T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.70488912,-34.50264818,N,SA_168,State,0.0000188283468263,0.0175914016226
SA_169,Unnamed (No.HA169),Heritage Agreement,HA,III,Y,507.91888562,508.2868042,508.2868042,"""1988-05-19T00:00:00.000Z""","""1988-05-19T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.91866663,-35.69732536,N,SA_169,State,0.000506140458127,0.123585557948
SA_17,Unnamed (No.HA17),Heritage Agreement,HA,III,Y,352.70637129,354.42095947,354.42095947,"""1983-05-18T00:00:00.000Z""","""1983-05-18T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,133.25724459,-32.19750477,N,SA_17,State,0.000338973186122,0.103031535582
SA_170,Unnamed (No.HA170),Heritage Agreement,HA,III,Y,315.17229798,315.39581299,315.39581299,"""1988-05-23T00:00:00.000Z""","""1988-05-23T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.790899,-35.70461921,N,SA_170,State,0.000314114547337,0.169435752589
SA_171,Unnamed (No.HA171),Heritage Agreement,HA,III,Y,322.21148737,322.53491211,322.53491211,"""1988-05-25T00:00:00.000Z""","""1988-05-25T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.54084852,-35.57001446,N,SA_171,State,0.000320679872229,0.160242459027
SA_172,Unnamed (No.HA172),Heritage Agreement,HA,III,Y,484.2686749,486.24069214,486.24069214,"""1988-06-02T00:00:00.000Z""","""1988-06-02T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.01209203,-33.6494996,N,SA_172,State,0.00047253690059,0.120408098682
SA_173,Unnamed (No.HA173),Heritage Agreement,HA,III,Y,28.52296289,28.6277504,28.6277504,"""1988-07-07T00:00:00.000Z""","""1988-07-07T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.36044945,-34.00049488,N,SA_173,State,0.0000279358731754,0.0265274909105
SA_174,Unnamed (No.HA174),Heritage Agreement,HA,III,Y,534.05627915,536.65161133,536.65161133,"""1988-07-07T00:00:00.000Z""","""1988-07-07T00:00:00.000Z""",SA,SA_DEWNR,SA_DEWNR,J,,T,1,134.53424915,-32.28571153,N,SA_174,State,0.000513744677329,0.102952102766
